timestamp,domain,platform,source,content,raw_content,sentiment_score,sentiment_label
,Politics,telegram,Almohrar,عاجــــــــــــــــل الرئيس الأمريكي دونالد ترمب قررت رفع العقوبات عن سوريا بعد مناقشة هذا الأمر مع ولي العهد السعودي لأول مرة منذ عقود ستكون هناك علاقات طبيعية بين سوريا و الولايات المتحدة لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

الرئيس الأمريكي دونالد ترمب : قررت رفع العقوبات عن سوريا بعد مناقشة هذا الأمر مع ولي العهد السعودي

📌لأول مرة منذ عقود ستكون هناك علاقات طبيعية بين سوريا و الولايات المتحدة

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.3277304768562317,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل إصابة 3 مدنيين بينهم طفلان إثر انفجار لغم أرضي من مخلفات ميليشيات أسد البائد وقع في المنطقة الصناعية بمدينة سراقب أثناء تنظيف أحد المحلات لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

إصابة 3 مدنيين بينهم طفلان إثر انفجار لغم أرضي من مخلفات ميليشيات أسد البائد وقع في المنطقة الصناعية بمدينة #سراقب أثناء تنظيف أحد المحلات

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.360032320022583,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل نائبة المبعوث الخاص للأمم المتحدة نجاة رشدي تنوع سوريا الغني من أعظم نقاط قوتها وبناء مستقبلها يتطلب الجهود المشتركة لجميع السوريين مع رفع العقوبات هناك فرصة تاريخية أمام سوريا لإعادة البناء يجب أن تكون هذه العملية بقيادة سورية وشاملة للجميع دعم المجتمع الدولي بات أكثر أهمية من أي وقت مضى لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

نائبة المبعوث الخاص للأمم المتحدة نجاة رشدي : تنوع سوريا الغني من أعظم نقاط قوتها وبناء مستقبلها يتطلب الجهود المشتركة لجميع السوريين

📌مع رفع العقوبات هناك فرصة تاريخية أمام سوريا لإعادة البناء

📌يجب أن تكون هذه العملية بقيادة سورية وشاملة للجميع

📌دعم المجتمع الدولي بات أكثر أهمية من أي وقت مضى

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.3125152587890625,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل وزارة الخزانة الأميركية نعمل مع وزارة الخارجية ومجلس الأمن القومي على تنفيذ توجيهات الرئيس بشأن سوريا نتطلع إلى تنفيذ التفويضات اللازمة التي ستكون حاسمة لجلب استثمارات جديدة إلى سوريا إجراءاتنا ستساعد في إعادة بناء اقتصاد سوريا وقطاعها المالي وبنيتها التحتية إجراءاتنا ستضع البلاد على طريق مستقبل مشرق ومزدهر ومستقر لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

وزارة الخزانة الأميركية : نعمل مع وزارة الخارجية ومجلس الأمن القومي على تنفيذ توجيهات الرئيس بشأن #سوريا

📌نتطلع إلى تنفيذ التفويضات اللازمة التي ستكون حاسمة لجلب استثمارات جديدة إلى #سوريا

📌إجراءاتنا ستساعد في إعادة بناء اقتصاد #سوريا وقطاعها المالي وبنيتها التحتية

📌إجراءاتنا ستضع البلاد على طريق مستقبل مشرق ومزدهر ومستقر

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.28838181495666504,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل البنك الدولي مدفوعات من السعودية و قطر استخدمت لسداد متأخرات سوريا سوريا سددت متأخرات بقيمة 155 مليون دولار مما يجعلها مؤهلة لبرامج جديدة سوريا أصبحت مؤهلة للتقدم بطلب للحصول على ملايين الدولارات في شكل منح لإعادة الإعمار ودعم الميزانية لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

البنك الدولي : مدفوعات من #السعودية و #قطر استُخدمت لسداد متأخرات #سوريا

📌سوريا سددت متأخرات بقيمة 15.5 مليون دولار مما يجعلها مؤهلة لبرامج جديدة

📌سوريا أصبحت مؤهلة للتقدم بطلب للحصول على ملايين الدولارات في شكل منح لإعادة الإعمار ودعم الميزانية

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.324432373046875,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل وفاة شاب إثر صعقة كهربائية أثناء عمله بحفر بئر في سلقين بريف إدلب لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

وفاة شاب إثر صعقة كهربائية أثناء عمله بحفر بئر في سلقين بريف #إدلب

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.4007154107093811,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل انفجار سيارة تحمل مواد قابلة للاشتعال في قرية فركيا في جبل_الزاوية خلفت انفجار كبير سمع صداه في عموم مناطق ريف إدلب ولا أنباء عن وقوع إصابات لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

انفجار سيارة تحمل مواد قابلة للاشتعال في قرية #فركيا في #جبل_الزاوية خلفت انفجار كبير سمع صداه في عموم مناطق ريف #إدلب ولا أنباء عن وقوع إصابات

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.28630775213241577,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل ولادة توأم سداسي عبر عملية قيصرية في مشفى شفق في مدينة معرة_مصرين شمالي إدلب توفي منهم طفل واحد في المرحلة الجنينية لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

ولادة توأم سداسي عبر عملية قيصريّة في مشفى شفق في مدينة #معرة_مصرين شمالي #إدلب توفي منهم طفل واحد في المرحلة الجنينية

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.3519403338432312,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل استشهاد عنصرين من جهاز الشرطة التابع للأمن العام وإصابة آخرين بجروح جراء انفجار مجهول استهدف مركزا للشرطة في مدينة الميادين شرق ديرالزور لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

استشهاد عنصرين من جهاز الشرطة التابع للأمن العام وإصابة آخرين بجروح جراء انفجار مجهول استهدف مركزاً للشرطة في مدينة #الميادين شرق #ديرالزور

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.3553972840309143,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل استشهاد عنصرين من جهاز الشرطة التابع للأمن العام وإصابة آخرين بجروح جراء انفجار مجهول استهدف مركزا للشرطة في مدينة الميادين شرق ديرالزور لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

استشهاد عنصرين من جهاز الشرطة التابع للأمن العام وإصابة آخرين بجروح جراء انفجار مجهول استهدف مركزاً للشرطة في مدينة #الميادين شرق #ديرالزور

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.3553972840309143,negative
,Politics,telegram,Almohrar,عاجــــــــــــــــل مفوضة السياسة الخارجية في الاتحاد الأوروبي نعمل على رفع العقوبات عن سوريا منذ بداية العام نريد أن تدور عجلة الحياة في سوريا وأن نمنح شعبها فرصة لإنقاذ البلاد لمتابعة الأخبار العاجلة ادخل واشترك httpstmealmohrar,"#عاجــــــــــــــــل

مفوضة السياسة الخارجية في الاتحاد الأوروبي : نعمل على رفع العقوبات عن #سوريا منذ بداية العام

📌نريد أن تدور عجلة الحياة في #سوريا وأن نمنح شعبها فرصة لإنقاذ البلاد

لمتابعة الأخبار العاجلة ادخل واشترك 👇👇
https://t.me/Almohrar",0.3285703659057617,negative
,Politics,telegram,MQ_QU,المرصد السوري ١٢ قتلوا وقضوا واستشهدوا في ظروف مختلفة في ١٩ أيار ــــــــــــــــــــــــــــ httpstmemq_qu,"●المرصد السوري: ١٢ قُتلوا وقضوا واستُشهدوا في ظروف مختلفة في ١٩ أيار.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.182442307472229,negative
,Politics,telegram,MQ_QU,وزارة الدفاع بحضور رئيس هيئة الأركان العامة اللواء علي النعسان احتفل بتخريج دورة رفع مستوى لمقاتلي الفرقة 52 حيث قدم الخريجون عروضا ميدانية في المهارات القتالية والتكتيكية عكست جاهزيتهم العالية وتم خلال الحفل تكريم المتميزين بحضور عدد من الشخصيات العسكرية والمدنية ــــــــــــــــــــــــــــ httpstmemq_qu,"●وزارة الدفاع: بحضور رئيس هيئة الأركان العامة اللواء علي النعسان، احتُفل بتخريج دورة رفع مستوى لمقاتلي الفرقة 52، حيث قدّم الخريجون عروضاً ميدانية في المهارات القتالية والتكتيكية، عكست جاهزيتهم العالية. وتم خلال الحفل تكريم المتميزين بحضور عدد من الشخصيات العسكرية والمدنية.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.20446377992630005,negative
,Politics,telegram,MQ_QU,وزارة الدفاع بحضور رئيس هيئة الأركان العامة اللواء علي النعسان احتفل بتخريج دورة رفع مستوى لمقاتلي الفرقة 52 حيث قدم الخريجون عروضا ميدانية في المهارات القتالية والتكتيكية عكست جاهزيتهم العالية وتم خلال الحفل تكريم المتميزين بحضور عدد من الشخصيات العسكرية والمدنية ــــــــــــــــــــــــــــ httpstmemq_qu,"●وزارة الدفاع: بحضور رئيس هيئة الأركان العامة اللواء علي النعسان، احتُفل بتخريج دورة رفع مستوى لمقاتلي الفرقة 52، حيث قدّم الخريجون عروضاً ميدانية في المهارات القتالية والتكتيكية، عكست جاهزيتهم العالية. وتم خلال الحفل تكريم المتميزين بحضور عدد من الشخصيات العسكرية والمدنية.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.20446377992630005,negative
,Politics,telegram,MQ_QU,مدير أمن البوكمال بمحافظة دير الزور تنفيذ عملية مداهمة لمجموعة من كبار تجار المخدرات والسلاح بمنطقة البوكمال في دير الزور بالتعاون مع وزارة الدفاع المجرمون يقومون بتهريب المخدرات والسلاح بين الأراضي السورية والعراقية بالتنسيق مع ميليشيات خارجة عن القانون نواصل العمل للكشف حول وجود أنفاق لعبور المخدرات بين الأراضي السورية والعراقية على الحد الفاصل بمنطقة البوكمال العملية تأتي ضمن خطوات ضبط الأمن والحدود والحملة مستمرة حتى تحقيق الأمن والاستقرار بالمنطقة الحدودية شرق دير الزور ــــــــــــــــــــــــــــ httpstmemq_qu,"●مدير أمن البوكمال بمحافظة دير الزور:

تنفيذ عملية مداهمة لمجموعة من كبار تجار المخدرات والسلاح بمنطقة البوكمال في دير الزور بالتعاون مع وزارة الدفاع.

المجرمون يقومون بتهريب المخدرات والسلاح بين الأراضي السورية والعراقية بالتنسيق مع ميليشيات خارجة عن القانون.

نواصل العمل للكشف حول وجود أنفاق لعبور المخدرات بين الأراضي السورية والعراقية على الحد الفاصل بمنطقة البوكمال.

العملية تأتي ضمن خطوات ضبط الأمن والحدود والحملة مستمرة حتى تحقيق الأمن والاستقرار بالمنطقة الحدودية شرق دير الزور.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.20412582159042358,negative
,Politics,telegram,MQ_QU,مصادر محلية إصابة شاب بانفجار قنبلة عنقودية من مخلفات النظام البائد في قرية الزفر الكبير جنوب أبوالظهور شرقي إدلب ــــــــــــــــــــــــــــ httpstmemq_qu,"●مصادر محلية: إصابة شاب بانفجار قنبلة عنقودية من مخلفات النظام البائد في قرية الزفر الكبير جنوب أبوالظهور شرقي إدلب.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.25251537561416626,negative
,Politics,telegram,MQ_QU,مصادر محلية مقتل مدني وإصابة آخر بجروح خطيرة بانفجار لغم أرضي في محيط تل كروم بالقنيطرة ــــــــــــــــــــــــــــ httpstmemq_qu,"●مصادر محلية: مقتل مدني وإصابة آخر بجروح خطيرة بانفجار لغم أرضي في محيط تل كروم بالقنيطرة.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.21639615297317505,negative
,Politics,telegram,MQ_QU,أ ف ب الاتحاد الأوروبي يوافق على رفع كل العقوبات المفروضة على سوريا ــــــــــــــــــــــــــــ httpstmemq_qu,"●أ ف ب: الاتحاد الأوروبي يوافق على رفع كل العقوبات المفروضة على سوريا.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.19810771942138672,negative
,Politics,telegram,MQ_QU,مصادر محلية دخول دورية للاحتلال الإسرائيلي إلى قرية كودنة وإقامة حاجز تفتيش في قرية بريقة بالريف الجنوبي للقنيطرة ــــــــــــــــــــــــــــ httpstmemq_qu,"مصادر محلية: دخول دورية للاحتلال الإسرائيلي إلى قرية كودنة، وإقامة حاجز تفتيش في قرية بريقة بالريف الجنوبي للقنيطرة.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.20322775840759277,negative
,Politics,telegram,MQ_QU,مصادر محلية غير مؤكدة هجوم لمسلحين مجهولين على قاعدة حميميم الروسية في جبلة بريف اللاذقية صباح اليوم وحدثت اشتباكات بينها وبين القوات الروسية ثم انسحبت والان هناك طلعات لمروحيات الروسية لتأمين محيط القاعدة ــــــــــــــــــــــــــــ httpstmemq_qu,"●مصادر محلية غير مؤكدة: هجوم لمسلحين مجهولين على قاعدة حميميم الروسية في جبلة بريف اللاذقية صباح اليوم، وحدثت اشتباكات بينها وبين القوات الروسية ثم انسحبت، والان هناك طلعات لمروحيات الروسية لتأمين محيط القاعدة.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.28168511390686035,negative
,Politics,telegram,MQ_QU,كما قالت مصادر أهلية في المنطقة ان الاشتباكات تسببت بتعطيل الإمتحانات في القرى المحيطة بالقاعدة كما تسبب التشويش الذي قامت به القوات الروسية في تعطيل الإتصالات في المنطقة ــــــــــــــــــــــــــــ httpstmemq_qu,"●كما قالت مصادر أهلية في المنطقة ان الاشتباكات تسببت بتعطيل الإمتحانات في القرى المحيطة بالقاعدة، كما تسبب التشويش الذي قامت به القوات الروسية في تعطيل الإتصالات في المنطقة.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.19131845235824585,negative
,Politics,telegram,MQ_QU,انفجار لغم ارضي من مخلفات الحرب في آلية تركس لمديرية الخدمات الفنية في محافظة القنيطرة اثناء قيامه بتعزيل السواتر الترابية في تل كروم جبا وانباء عن اصابة ابن السائق بجروح ــــــــــــــــــــــــــــ httpstmemq_qu,"●انفجار لغم ارضي من مخلفات الحرب في آلية (تركس) لمديرية الخدمات الفنية في محافظة القنيطرة اثناء قيامه بتعزيل السواتر الترابية في تل كروم جبا وانباء عن اصابة ابن السائق بجروح.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.3438580632209778,negative
,Politics,telegram,MQ_QU,انفجار لغم ارضي من مخلفات الحرب في آلية تركس لمديرية الخدمات الفنية في محافظة القنيطرة اثناء قيامه بتعزيل السواتر الترابية في تل كروم جبا وانباء عن اصابة ابن السائق بجروح ــــــــــــــــــــــــــــ httpstmemq_qu,"●انفجار لغم ارضي من مخلفات الحرب في آلية (تركس) لمديرية الخدمات الفنية في محافظة القنيطرة اثناء قيامه بتعزيل السواتر الترابية في تل كروم جبا وانباء عن اصابة ابن السائق بجروح.
ــــــــــــــــــــــــــــ
https://t.me/MQ_QU",0.3438580632209778,negative
,Politics,telegram,freesyria102,صورة من داخل منزل في القصير بعد دخول دورية للتفتيش فيه,"⚠️
✅ || صورة من داخل منزل في القصير بعد دخول دورية للتفتيش فيه !!",0.21664321422576904,negative
,Politics,telegram,freesyria102,علامات استفهام مستمرة على الوزيرة هند قبوات,"⚠️
✅ || علامات استفهام مستمرة على الوزيرة هند قبوات ..",0.4484085440635681,negative
,Politics,telegram,freesyria102,قوات سوريا الديمقراطية تمنع بدء أعمال صيانة جسري البوكمال الباغوز والعشارة درنج بعد وصول المعدات اللوجستية اللازمة لذلك من دون أي توضيح أو بيان رسمي,"✅
⚠️ || قوات سوريا الديمقراطية تمنع بدء أعمال صيانة جسري ""البوكمال/ الباغوز – والعشارة/ درنج"" ، بعد وصول المعدات اللوجستية اللازمة لذلك من دون أي توضيح أو بيان رسمي ..",0.289148211479187,negative
,Politics,telegram,freesyria102,فلول النظام تهاجم مطار حميميم,🟥فلول النظام تهاجم مطار حميميم,0.6358522772789001,positive
,Politics,telegram,freesyria102,أ ف ب الاتحاد الأوروبي يوافق على رفع كل العقوبات عن سوريا,🟥 | أ ف ب : الاتحاد الأوروبي يوافق على رفع كل العقوبات عن سوريا ..,0.4057815670967102,negative
,Politics,telegram,freesyria102,قامت القوات الروسية في قاعدة حميميم بتسليم أحد ضباط النظام البائد المدعو أبو حبيب إلى قوات الأمن العام,"⚠️
✅ || قامت القوات الروسية في قاعدة حميميم بتسليم أحد ضباط النظام البائد المدعو ""أبو حبيب ""إلى قوات الأمن العام ...",0.4897747039794922,negative
,Politics,telegram,freesyria102,حملة امنية بالبوكمال بريف دير الزور لجمع السلاح الخارج عن سلطة القانون,"⚠️
✅ || حملة امنية بالبوكمال بريف دير الزور لجمع السلاح الخارج عن سلطة القانون ..",0.4483479857444763,negative
